time_index	season	holiday	workingday	weather	temp	atemp	humidity	windspeed	casual	registered	count
1350	Win	0	0	2	15	17	31	15.0013	4	17	21
1352	Win	0	0	2	16.3	19.6	36	12.998	9	32	41
1353	Win	0	0	3	15.4	18.3	55	16.9979	13	23	36
1354	Win	0	0	3	14.3	18.9	60	12.998	29	56	85
1355	Win	0	0	2	17.6	21.4	38	11.0014	1	70	71
1356	Win	0	0	2	15.1	16.4	36	16.9979	10	55	65
1357	Win	0	0	1	14.5	18	35	15.0013	1	8	9
1358	Win	0	0	3	14.6	16.7	43	6.0032	3	27	30
1359	Win	0	1	1	14.3	17.5	20	0	1	16	17
1360	Win	0	1	2	14.6	16.1	40	8.9981	222	573	795
1361	Win	0	1	2	13.9	16	64	7.0015	3	5	8
1362	Win	0	1	2	16.7	20.3	39	7.0015	1	5	6
1363	Win	0	1	3	17.8	21.9	92	11.0014	6	18	24
1365	Win	0	1	2	15.1	19.7	52	6.0032	0	16	16
1366	Win	0	1	1	22.8	25.3	71	19.9995	23	151	174
1367	Win	0	1	1	22	23.1	54	16.9979	1	34	35
1368	Win	0	1	1	18.4	21.9	84	8.9981	11	40	51
1369	Win	0	1	1	19.6	23.1	61	11.0014	40	94	134
1370	Win	0	1	1	17	20.6	31	8.9981	9	230	239
1371	Win	0	1	1	19.4	21.2	45	7.0015	51	695	746
1372	Win	0	1	1	21.5	23.9	38	19.9995	105	681	786
1373	Win	0	1	1	26.5	29.6	67	22.0028	18	115	133
1374	Win	0	1	1	26.7	31.3	67	15.0013	28	61	89
1375	Win	0	1	1	25.6	28.6	18	19.0012	16	40	56
1376	Win	0	1	1	24.3	28.1	41	19.0012	37	196	233
1377	Win	0	1	1	25.5	29.7	22	16.9979	20	31	51
1378	Win	0	1	1	18.1	19.1	50	12.998	4	86	90
1379	Win	0	1	1	17.2	18.9	79	12.998	8	24	32
1380	Win	0	1	1	15.3	17.6	46	12.998	3	31	34
1381	Win	0	1	1	21.2	22.8	55	6.0032	11	59	70
1382	Win	0	1	1	24.3	26.9	31	8.9981	74	559	633
1383	Win	0	1	1	20.2	25.1	59	6.0032	288	932	1220
1384	Win	0	1	1	17.4	20.1	41	0	83	296	379
1385	Win	0	1	1	16.3	20.1	25	0	1	2	3
1386	Win	0	1	1	19.4	23.3	42	0	45	146	191
1388	Win	0	1	1	21.7	25.8	27	6.0032	25	104	129
1389	Win	0	1	1	23.9	28.3	45	0	30	70	100
1390	Win	0	1	1	26.8	30.6	38	0	6	276	282
1391	Win	0	1	1	22.4	26.7	41	0	27	110	137
1392	Win	0	1	1	18.8	20.4	91	0	2	5	7
1393	Win	0	1	1	21.8	26.1	76	0	6	23	29
1394	Win	0	0	1	19.7	22.1	60	0	141	492	633
1395	Win	0	0	1	18.5	20.3	71	0	3	5	8
1396	Win	0	0	1	22.3	25.2	57	0	8	43	51
1397	Win	0	0	1	26.7	28.7	56	0	42	65	107
1398	Win	0	0	1	26.3	29.5	54	6.0032	154	857	1011
1399	Win	0	0	1	24.8	28.7	30	7.0015	1	29	30
1400	Win	0	0	1	22.5	26.3	56	8.9981	27	569	596
1401	Win	0	0	1	20.8	23.3	87	0	31	57	88
1402	Win	0	0	1	17.7	20.4	74	0	1	5	6
1403	Win	0	0	1	17.6	19.7	76	0	535	1226	1761
1404	Win	0	0	1	21.5	23.9	55	6.0032	3	20	23
1405	Win	0	0	1	23.3	26.9	44	7.0015	109	397	506
1406	Win	0	0	1	25.7	29.4	82	7.0015	2	2	4
1407	Win	0	0	1	20.9	24	89	7.0015	155	4525	4680
1408	Win	1	0	1	21.6	24	64	0	14	60	74
1409	Win	1	0	1	20.3	24.4	60	0	0	8	8
1410	Win	1	0	1	19.3	21.8	54	0	14	35	49
1411	Win	1	0	1	16.8	21	73	0	25	681	706
1412	Win	1	0	1	26	29.6	47	6.0032	121	743	864
1413	Win	1	0	1	29.7	33.7	8	0	10	82	92
1414	Win	1	0	2	29.1	33	46	7.0015	195	1000	1195
1415	Win	1	0	2	30.3	33.8	82	6.0032	353	1068	1421
1416	Win	1	0	2	23.7	29.2	39	7.0015	8	181	189
1417	Win	0	1	2	21.9	24.7	50	0	11	17	28
1418	Win	0	1	2	19.2	22.2	80	6.0032	33	119	152
1419	Win	0	1	2	22.6	25.5	37	8.9981	9	57	66
1420	Win	0	1	2	25.1	28.2	43	11.0014	6	12	18
1421	Win	0	1	2	23	28.4	92	12.998	81	131	212
1422	Win	0	1	3	26.1	30.5	32	7.0015	32	105	137
1423	Win	0	1	2	22.5	26.7	88	11.0014	95	366	461
1424	Win	0	1	2	25.1	28.4	56	15.0013	12	249	261
1425	Win	0	1	2	23.5	27.1	25	15.0013	49	79	128
1426	Win	0	1	2	25.5	31.5	62	15.0013	15	24	39
1427	Win	0	1	2	23.8	28	87	12.998	46	5537	5583
1428	Win	0	1	2	23.6	27.4	79	12.998	7	23	30
1429	Win	0	1	2	22.9	28.4	47	19.0012	3	10	13
1430	Win	0	1	2	23.3	28.7	58	8.9981	1	7	8
1432	Win	0	1	2	22.6	26.4	48	19.0012	4	11	15
1433	Win	0	1	3	20.8	24.4	60	19.0012	261	848	1109
1434	Win	0	1	2	20.9	23.9	37	15.0013	3	143	146
1436	Win	0	1	3	22	25.5	43	6.0032	1	3	4
1437	Win	0	1	2	22.2	24.5	18	7.0015	1	3	4
1438	Win	0	1	2	21.5	26.1	41	7.0015	33	87	120
1439	Win	0	1	3	22.8	26.9	32	6.0032	29	98	127
1440	Win	0	1	3	22.8	29.1	66	8.9981	11	26	37
1441	Win	0	1	3	25.1	28.5	59	16.9979	24	194	218
1443	Win	0	1	1	24.8	27.8	57	12.998	20	423	443
1444	Win	0	1	1	25	27.7	41	12.998	165	742	907
1445	Win	0	1	2	23	25.6	74	12.998	0	21	21
1446	Win	0	1	1	23.6	27.7	63	6.0032	1	3	4
1447	Win	0	1	2	22.8	26.4	81	11.0014	1	9	10
1448	Win	0	1	3	22.6	26.5	77	12.998	3	44	47
1449	Win	0	1	1	25.5	28.7	39	23.9994	101	605	706
1450	Win	0	1	1	26	30.1	57	15.0013	2	4	6
1451	Win	0	1	1	25.8	29	84	27.9993	114	178	292
1452	Win	0	1	1	21.4	24.3	43	12.998	3	166	169
1453	Win	0	1	1	22.3	27.1	33	12.998	30	73	103
1455	Win	0	1	1	18.7	21	52	11.0014	7	18	25
1456	Win	0	0	1	19.2	23.9	48	7.0015	62	121	183
1457	Win	0	0	1	18.8	21.3	47	16.9979	285	632	917
1458	Win	0	0	1	17.8	21.9	77	12.998	30	142	172
1459	Win	0	0	1	17.5	20.7	62	11.0014	24	183	207
1460	Win	0	0	1	23.8	27.5	76	36.9974	69	136	205
1461	Win	0	0	1	22.3	24.3	88	19.0012	555	1885	2440
1462	Win	0	0	1	21.5	23.3	48	12.998	785	2780	3565
1463	Win	0	0	1	21.6	24	71	8.9981	18	59	77
1464	Win	0	0	1	19.5	22.5	88	8.9981	0	3	3
1465	Win	0	0	1	16.5	20	87	8.9981	1	1	2
1466	Win	0	0	1	21.2	25.9	82	15.0013	19	63	82
1467	Win	0	0	1	25.2	28.5	47	16.9979	433	843	1276
1468	Win	0	0	1	23	27.3	64	19.9995	71	189	260
1469	Win	0	0	1	23.1	27.9	89	30.0026	1	60	61
1470	Win	0	0	1	22.7	25.6	56	27.9993	172	298	470
1471	Win	0	0	1	22.8	26.2	71	27.9993	1	14	15
1472	Win	0	1	1	21.5	24.1	64	22.0028	52	81	133
1473	Win	0	1	1	22.9	26.5	46	26.0027	13	26	39
1475	Win	0	1	1	20.3	22.8	36	16.9979	12	54	66
1476	Win	0	1	2	19.8	21.4	48	11.0014	35	268	303
1478	Win	0	1	2	20.4	23.9	38	19.0012	1593	7455	9048
1479	Win	0	1	1	23.1	26.3	60	0	671	1453	2124
1480	Win	0	1	1	23.3	28.2	59	6.0032	292	604	896
1481	Win	0	1	1	23.1	28.6	39	8.9981	192	3933	4125
1482	Win	0	1	1	22.5	26	68	0	49	292	341
1483	Win	0	1	1	21	23	68	7.0015	36	124	160
1484	Win	0	1	1	20.2	24.8	68	7.0015	3	7	10
1485	Win	0	1	1	21.3	26.5	75	0	8	147	155
1486	Win	0	1	1	17.9	21.7	50	6.0032	0	5	5
1487	Win	0	1	2	21.3	24.1	51	0	2	3	5
1488	Win	0	1	1	18.5	20.5	10	6.0032	41	208	249
1489	Win	0	1	2	25.1	28.4	71	6.0032	107	172	279
1490	Win	0	1	2	26.2	29.2	29	12.998	81	163	244
1491	Win	0	1	2	21.5	25.7	28	8.9981	1424	3432	4856
1492	Win	0	1	2	21	25	59	12.998	25	148	173
1493	Win	0	1	2	20.8	23.9	36	12.998	46	134	180
1494	Win	0	1	3	23.9	26.8	80	11.0014	973	2165	3138
1495	Win	0	1	3	21.4	25.3	68	11.0014	10	194	204
1496	Win	0	1	3	25.2	29	46	6.0032	29	83	112
1497	Win	0	1	1	16.5	21.5	53	8.9981	7	13	20
1498	Win	0	1	1	16.8	20.1	84	15.0013	0	2	2
1499	Win	0	1	1	12.9	16.7	73	12.998	4	15	19
1500	Win	0	1	1	14.1	18.8	35	12.998	2	46	48
1501	Win	0	1	1	16.4	19.4	62	8.9981	11	19	30
1502	Win	0	1	1	19.1	23.8	77	11.0014	543	1000	1543
1503	Win	0	1	1	14.2	16.8	63	0	71	107	178
1504	Win	0	1	1	13.8	17.6	51	0	48	420	468
1505	Win	0	1	1	16.3	18.9	69	8.9981	9	301	310
1506	Win	0	1	1	19.2	23.5	92	11.0014	762	1216	1978
1507	Win	0	1	1	17.8	20.7	61	8.9981	498	1072	1570
1508	Win	0	1	1	15.1	18	73	8.9981	2	3	5
1509	Win	0	1	1	13.3	16.2	55	6.0032	0	4	4
1510	Win	0	1	2	16.6	18.6	36	12.998	33	491	524
1512	Win	0	1	1	19.5	21.7	62	12.998	1	1	2
1513	Win	0	1	2	23	28.6	40	16.9979	88	5005	5093
1514	Win	0	1	1	20.7	23.5	8	12.998	19	99	118
1515	Win	0	1	1	18.5	21.3	30	7.0015	518	849	1367
1516	Win	0	1	1	17.4	20.6	58	6.0032	51	114	165
1517	Win	0	1	2	15.7	19.9	92	0	36	77	113
1518	Win	0	1	2	17.5	20.5	69	31.0009	1	39	40
1519	Win	0	1	2	16.3	20	69	22.0028	10	33	43
1522	Win	0	1	1	17.9	21.9	76	26.0027	1930	4433	6363
1523	Win	0	1	1	16.8	21	36	23.9994	10	17	27
1524	Win	0	1	1	14.6	17.7	64	19.0012	10	128	138
1525	Win	0	1	1	11.1	13.7	71	22.0028	38	118	156
1526	Win	0	1	1	13.9	17.6	75	22.0028	11	43	54
1527	Win	0	0	1	13.1	17.7	67	23.9994	9	58	67
1528	Win	0	0	1	13.9	18.6	72	19.9995	51	121	172
1529	Win	0	0	1	13.3	16.9	71	19.9995	0	1	1
1530	Win	0	0	1	12.2	15.7	58	19.9995	114	278	392
1531	Win	0	0	1	15	19.9	50	7.0015	211	595	806
1532	Win	0	0	1	16.7	20.1	47	12.998	49	1178	1227
1533	Win	0	0	1	17.5	21.9	57	15.0013	4	15	19
1534	Win	0	0	1	15.1	17	29	6.0032	21	67	88
1535	Win	0	0	1	13.1	15.9	83	0	12	62	74
1536	Win	0	0	1	11.3	15	47	0	1	261	262
1537	Win	0	0	1	12.7	16.5	65	0	159	438	597
1538	Win	0	0	2	11.9	14.5	26	6.0032	612	2146	2758
1539	Win	0	0	1	14.6	17.3	61	6.0032	8	78	86
1540	Win	0	0	1	16.3	21	65	6.0032	9	224	233
1541	Win	0	0	1	19.5	21.8	62	15.0013	160	685	845
1542	Win	0	0	1	18.3	20.3	70	11.0014	9	1994	2003
1543	Win	0	0	1	15.9	19.6	55	0	6	39	45
1544	Win	0	1	1	11.9	13.8	87	0	5	13	18
1545	Win	0	1	1	12.9	16.4	50	0	3	17	20
1546	Win	0	1	1	14	16.3	64	0	25	61	86
1547	Win	0	1	2	9.6	11.4	49	0	10	40	50
1548	Win	0	1	1	19.3	22.1	92	0	26	206	232
1549	Win	0	1	1	22.2	24.7	40	7.0015	611	1047	1658
1550	Win	0	1	1	18.9	21.5	48	11.0014	37	1344	1381
1551	Win	0	1	1	19.4	23.3	80	0	105	539	644
1552	Win	0	1	1	15.9	19.3	55	0	2294	7230	9524
1553	Win	0	1	1	11.5	15	77	6.0032	2	10	12
1554	Win	0	1	1	13.7	17.2	28	7.0015	753	1365	2118
1555	Win	0	1	1	15.8	18.9	31	0	1085	2099	3184
1556	Win	0	1	1	18.3	21.8	73	6.0032	22	65	87
1557	Win	0	1	1	19.3	23.8	81	8.9981	34	62	96
1558	Win	0	1	1	22.7	26.8	53	7.0015	19	292	311
1559	Win	0	1	1	22.5	24.6	34	11.0014	69	279	348
1560	Win	0	1	1	22.2	25.5	67	8.9981	257	5397	5654
1561	Win	0	1	1	18.7	21	60	0	27	63	90
1562	Win	0	1	1	13.2	17.8	66	0	113	354	467
1563	Win	0	1	1	11.2	15.5	76	0	5	122	127
1564	Win	0	1	1	13.5	16.1	29	0	506	1380	1886
1565	Win	0	1	1	18.7	23.3	56	11.0014	78	137	215
1566	Win	0	1	1	19.9	23.3	46	11.0014	60	456	516
1567	Win	0	1	1	21	23.8	66	11.0014	41	167	208
1568	Win	0	1	1	20.7	24.4	69	15.0013	7	14	21
1569	Win	0	1	1	16.5	18.1	54	7.0015	298	1427	1725
1570	Win	0	1	2	14.4	19	57	8.9981	0	10	10
1571	Win	0	1	2	17	21.4	41	6.0032	101	1948	2049
1572	Win	0	1	2	18.5	23.7	68	26.0027	44	440	484
1573	Win	0	1	3	15.6	19.4	93	19.9995	136	238	374
1574	Win	0	1	3	15.4	19.2	72	15.0013	2	3	5
1575	Win	0	1	1	13.8	15.9	56	16.9979	15	53	68
1576	Win	0	1	1	15.1	18.3	49	19.0012	8	20	28
1577	Win	1	0	1	13.7	16.4	77	16.9979	474	1490	1964
1578	Win	1	0	1	13	16.5	37	22.0028	53	84	137
1579	Win	1	0	1	12.2	15.7	74	16.9979	2	6	8
1580	Win	1	0	1	14.8	18.3	12	31.0009	350	721	1071
1581	Win	1	0	1	14.7	18.9	55	16.9979	1	41	42
1582	Win	1	0	1	11	13.3	92	12.998	5	30	35
1583	Win	0	0	1	9.4	12.4	42	8.9981	15	38	53
1584	Win	0	0	1	10.2	14.4	52	8.9981	8	14	22
1585	Win	0	0	1	9.4	11.5	48	11.0014	0	24	24
1586	Win	0	0	1	13.3	17.3	60	11.0014	2	5	7
1587	Win	0	0	1	16.9	21.2	67	19.0012	48	108	156
1588	Win	0	0	1	18.6	22.6	36	19.0012	221	887	1108
1589	Win	0	0	1	20.6	23.7	85	19.0012	222	3581	3803
1590	Win	0	0	1	22.1	25.8	32	16.9979	17	83	100
1591	Win	0	0	1	18.4	23.1	49	19.0012	41	87	128
1592	Win	0	0	1	18.3	21.3	41	16.9979	11	243	254
1593	Win	0	0	1	15.9	18.8	49	11.0014	22	114	136
1594	Win	0	0	2	16.6	20	30	8.9981	2	10	12
1595	Win	0	0	2	17.4	21.2	19	8.9981	0	2	2
1597	Win	0	0	1	14.7	16.8	82	6.0032	14	49	63
1598	Win	0	0	1	17.9	22.1	30	19.0012	79	132	211
1599	Win	0	0	1	18.8	20.6	50	27.9993	198	5050	5248
1600	Win	0	0	2	22.6	26	29	27.9993	161	1569	1730
1601	Win	0	0	2	20.7	24.3	48	32.9975	595	946	1541
1602	Win	0	0	1	21.4	24.4	51	22.0028	248	525	773
1603	Win	0	0	1	20.8	24.2	57	23.9994	18	216	234
1604	Win	0	0	1	20.8	24.5	31	23.9994	337	1453	1790
1605	Win	0	1	1	23.7	27.8	54	30.0026	14	50	64
1606	Win	0	1	1	23.2	27.5	72	19.9995	93	262	355
1607	Win	0	1	1	25.1	29.1	61	23.9994	45	247	292
1608	Win	0	1	1	25.5	27.4	49	23.9994	467	834	1301
1609	Win	0	1	1	24.5	27.6	76	19.9995	9	26	35
1610	Win	0	1	1	23.4	27.8	27	19.9995	1	3	4
1611	Win	0	1	1	22.6	26.2	61	19.0012	10	17	27
1612	Win	0	1	2	22.2	27	46	11.0014	13	26	39
1613	Win	0	1	2	23.3	28.1	46	0	17	39	56
1614	Win	0	1	2	19.8	24.6	65	8.9981	21	33	54
1615	Win	0	1	2	19.7	23.6	70	12.998	5	206	211
1616	Win	0	1	2	19.1	21.9	47	19.0012	43	218	261
1617	Win	0	1	2	19.2	24.8	38	7.0015	18	168	186
1618	Win	0	1	2	17.4	22.1	58	15.0013	2	11	13
1619	Win	0	1	3	19.3	22.4	62	7.0015	23	113	136
1620	Win	0	1	3	17.7	20.4	78	0	27	539	566
1621	Win	0	1	3	20	23.1	48	0	11	72	83
1622	Win	0	1	3	20.3	25.5	38	0	217	447	664
1623	Win	0	1	3	18.7	21.9	63	8.9981	6	17	23
1624	Win	0	1	2	17.3	22.3	36	8.9981	4	11	15
1625	Win	0	1	3	20.2	23	68	7.0015	5	27	32
1626	Win	0	1	3	18.7	20.8	21	26.0027	1131	7154	8285
1627	Win	0	1	3	19.1	21.9	68	8.9981	11	86	97
1628	Win	0	1	2	18.2	20.5	70	15.0013	2	25	27
1629	Win	0	1	3	14.1	16	74	22.0028	9	18	27
1631	Win	0	1	2	14	17.5	59	26.0027	3	10	13
1632	Win	0	1	1	12.8	15	49	16.9979	127	273	400
1633	Win	0	1	1	11	13.1	43	16.9979	10	29	39
1634	Win	0	1	1	13.1	16.3	16	15.0013	8	12	20
1635	Win	0	1	1	9.9	11.3	46	11.0014	176	268	444
1636	Win	0	1	1	11.6	13.3	34	22.0028	1	3	4
1637	Win	0	1	1	10.9	13.7	84	8.9981	1	6	7
1638	Win	0	1	1	10	11.7	49	6.0032	42	111	153
1639	Win	0	1	1	10.8	11.9	29	12.998	12	46	58
1641	Win	0	1	1	13.6	15.9	49	8.9981	111	214	325
1642	Win	0	1	1	13.7	19	93	8.9981	37	436	473
1643	Win	0	1	1	14.3	16.7	30	8.9981	145	232	377
1644	Win	0	1	1	9.4	13.6	65	12.998	286	1652	1938
1645	Win	0	1	1	9.3	11.2	73	8.9981	1	5	6
1646	Win	0	0	1	12.4	15.8	63	12.998	1	2	3
1647	Win	0	0	1	9.7	12.8	27	16.9979	2	24	26
1648	Win	0	0	1	15.9	19.1	86	19.9995	269	615	884
1649	Win	0	0	2	14.4	17.8	67	7.0015	239	436	675
1650	Win	0	0	2	16	18.6	63	11.0014	1	7	8
1651	Win	0	0	1	17.1	20.2	48	15.0013	6	21	27
1652	Win	0	1	1	11.1	13.2	32	16.9979	4	60	64
1653	Win	0	1	1	10.7	13.8	45	22.0028	134	506	640
1654	Win	0	1	1	12.6	16.5	32	22.0028	44	180	224
1655	Win	0	1	1	14.1	17	31	19.9995	13	26	39
1656	Win	0	1	1	15.6	19.6	75	8.9981	60	316	376
1657	Win	0	1	1	14.3	15.9	40	7.0015	17	396	413
1658	Win	0	1	1	11.9	15.6	46	0	2	427	429
1659	Win	0	1	1	10.2	11.5	61	6.0032	14	32	46
1660	Win	0	1	1	11.7	14.6	51	6.0032	2	46	48
1661	Win	0	1	1	8.3	11	64	0	1	4	5
1662	Win	0	1	1	8.6	10.7	82	0	0	1	1
1663	Win	0	1	1	9.9	12	61	6.0032	13	32	45
1664	Win	0	1	1	9.6	13.1	64	0	47	129	176
1665	Win	0	1	1	10.5	14.9	71	0	6	34	40
1666	Win	0	1	1	14.4	18.6	30	11.0014	12	22	34
1667	Win	0	1	1	15.6	20	67	0	98	466	564
1668	Win	0	1	1	15.2	16.6	68	19.0012	17	236	253
1669	Win	0	0	1	12.6	13.7	61	16.9979	7	30	37
1670	Win	0	0	1	11.9	15	53	11.0014	20	92	112
1671	Win	0	0	1	9.6	13.6	84	8.9981	0	2	2
1672	Win	0	0	1	10.3	12.5	34	6.0032	20	35	55
1673	Win	0	0	1	15.4	18.6	31	0	1	18	19
1674	Win	0	0	1	12.4	15	90	6.0032	48	143	191
1675	Win	0	0	2	14.3	17.6	61	6.0032	25	45	70
1676	Win	0	0	1	12.7	16.1	70	8.9981	1	18	19
1677	Win	0	0	1	12	14.2	62	6.0032	7	21	28
1678	Win	0	0	1	10.1	13.3	47	0	114	641	755
1679	Win	0	0	1	12.9	15.2	72	0	2	55	57
1680	Win	0	0	1	15.2	18.3	59	15.0013	48	316	364
1681	Win	0	0	1	15	18.2	76	0	28	62	90
1682	Win	0	0	1	12.7	14.7	12	7.0015	17	232	249
1683	Win	0	1	2	16.3	16.8	49	6.0032	4	9	13
1684	Win	0	1	2	14.9	18.2	74	6.0032	1032	3093	4125
1685	Win	0	1	2	15	17.7	49	6.0032	100	232	332
1686	Win	0	1	2	18.9	23.3	72	6.0032	217	511	728
1687	Win	0	1	1	17.2	21.1	64	0	70	300	370
1688	Win	0	1	2	17	19.8	37	0	634	5678	6312
1689	Win	0	1	2	18.6	22.6	61	7.0015	36	83	119
1690	Win	0	1	2	18.6	20.8	34	12.998	3	6	9
1691	Win	0	1	3	18.1	22.1	60	15.0013	5	14	19
1692	Win	0	1	2	17.9	21.3	77	12.998	43	77	120
1693	Win	0	1	2	16.9	21.3	87	12.998	1001	3627	4628
1694	Win	0	1	2	17.9	20.4	64	15.0013	6	166	172
1695	Win	0	1	3	20.5	23.6	26	15.0013	7	17	24
1696	Win	0	1	3	20.4	22.5	43	15.0013	2	16	18
1697	Win	0	1	3	17.8	21.6	12	16.9979	30	286	316
1698	Win	0	1	3	16.8	19.2	46	8.9981	0	2	2
1699	Win	0	1	3	15.3	17.6	74	22.0028	5	193	198
1700	Win	0	1	3	16.9	21.8	60	19.9995	1	1	2
1701	Win	0	1	3	12.8	16.1	35	43.0006	4	86	90
1703	Win	0	1	1	9.7	11.3	55	26.0027	22	43	65
1704	Win	0	1	2	12.6	14.4	54	19.9995	2	15	17
1705	Win	0	1	1	9	13	56	19.0012	18	159	177
1706	Win	0	1	1	12.8	14.2	75	16.9979	405	4698	5103
1707	Win	0	1	1	12.4	16.2	50	8.9981	5	33	38
1708	Win	0	1	1	11.5	15.5	58	12.998	110	183	293
1709	Win	0	1	1	11.4	13.1	88	7.0015	67	200	267
1710	Win	0	1	1	10.2	12.2	62	7.0015	7	38	45
1711	Win	0	1	1	8.7	10.5	52	0	1	8	9
1712	Win	0	1	1	11.3	15.6	57	6.0032	92	287	379
1713	Win	0	1	1	10.1	11.8	82	6.0032	6	55	61
1714	Win	0	1	1	14.1	18.1	11	16.9979	14	31	45
1715	Win	0	1	1	14.7	16.8	81	8.9981	31	228	259
1716	Win	0	1	1	12.7	14.3	65	7.0015	271	1353	1624
1717	Win	0	1	1	12.5	15.8	67	0	495	4399	4894
1718	Win	0	1	1	9.7	13.8	14	0	4	142	146
1719	Win	0	0	2	10.7	13.8	32	11.0014	25	39	64
1720	Win	0	0	1	11.6	13.8	32	11.0014	0	2	2
1721	Win	0	0	1	8	10.8	93	7.0015	1	46	47
1722	Win	0	0	1	13	16.6	58	27.9993	2	29	31
1723	Win	0	0	1	13.6	16.9	71	23.9994	24	59	83
1724	Win	0	0	1	13.8	18.8	63	26.0027	140	1897	2037
1726	Win	0	0	1	8	10.3	52	15.0013	10	30	40
1727	Win	0	0	1	6.8	9	30	15.0013	11	60	71
1728	Win	0	0	1	6.5	9.7	19	11.0014	1	1	2
1729	Win	0	0	1	8.1	10.6	33	7.0015	0	1	1
1730	Win	0	0	1	6.1	8.6	67	0	1	2	3
1731	Win	0	0	1	6.2	10.8	54	0	1	3	4
1732	Win	0	0	1	9.9	11.1	75	0	267	474	741
1733	Win	0	0	1	12.3	15.6	54	0	8	18	26
1734	Win	0	0	1	9.7	12.5	7	0	25	95	120
1735	Win	0	1	1	7.4	8.7	44	0	3	8	11
1736	Win	0	1	1	10.6	15.2	85	0	6	67	73
1737	Win	0	1	2	10.5	12	49	6.0032	7	25	32
1738	Win	0	1	1	10	12	52	7.0015	5	25	30
1739	Win	0	1	1	10.2	11.9	58	6.0032	10	30	40
1740	Win	0	1	1	8.4	11.3	54	0	4	7	11
1741	Win	0	1	1	15.2	18.4	53	16.9979	24	663	687
1742	Win	0	1	1	10.9	12.1	59	0	1	11	12
1743	Win	0	1	1	11.8	14.4	81	0	0	201	201
1744	Win	0	1	2	11.8	14.7	63	0	202	732	934
1745	Win	0	1	2	15.5	17.8	45	7.0015	25	143	168
1746	Win	0	1	2	14.7	18.3	51	11.0014	189	504	693
1747	Win	0	1	2	12.8	16	36	7.0015	254	587	841
1749	Win	0	1	2	14.6	18.1	61	8.9981	3	6	9
1750	Win	0	1	2	15	18.8	53	19.0012	19	251	270
1751	Win	0	1	2	19.5	24.3	55	32.9975	16	40	56
1752	Win	0	1	2	20.3	24.6	25	19.0012	6	24	30
1753	Win	0	1	2	21	25.1	38	19.9995	171	792	963
1754	Win	0	1	1	20.7	23.5	42	22.0028	9	91	100
1756	Win	0	1	2	13.6	15.1	76	15.0013	91	2653	2744
1757	Win	0	1	2	13.8	17.4	67	15.0013	347	736	1083
1758	Win	0	0	2	12	16.6	88	16.9979	6	23	29
1759	Win	0	0	1	10.9	14.3	56	12.998	64	207	271
1760	Win	0	0	1	10.1	13.9	55	11.0014	4	14	18
1761	Win	0	0	2	11.1	14.7	53	19.0012	65	138	203
1762	Win	0	0	2	11.1	14	65	15.0013	2	4	6
1763	Win	0	0	2	12.2	15	62	15.0013	9	69	78
1765	Win	0	0	2	11.5	15.4	73	22.0028	60	108	168
1766	Win	0	0	2	10.6	11.4	46	16.9979	1211	12152	13363
1767	Win	0	0	1	13.9	15.2	65	15.0013	16	81	97
1769	Win	0	0	1	8.3	11.8	32	0	11	26	37
1770	Win	0	0	1	8.7	13.3	54	7.0015	8	87	95
1771	Win	0	0	1	8.1	13.7	66	7.0015	0	17	17
1772	Win	0	0	1	8.8	11	57	15.0013	0	2	2
1773	Win	0	0	1	8.2	9.4	67	7.0015	0	13	13
1774	Win	0	0	1	9.2	11.8	57	16.9979	17	336	353
1775	Win	0	0	2	9.9	15	52	15.0013	128	885	1013
1776	Win	0	0	1	11	13.3	57	15.0013	22	88	110
1777	Win	0	0	1	12.1	15	48	19.0012	5	222	227
1778	Win	0	0	1	11.9	14	38	11.0014	19	75	94
1779	Win	0	0	1	10.1	15	11	7.0015	2	39	41
1780	Win	0	0	1	9.8	10.8	46	12.998	10	108	118
1781	Win	0	1	1	8.1	10.1	46	6.0032	17	90	107
1782	Win	0	1	1	7.7	9.9	34	6.0032	1	1	2
1783	Win	0	1	1	7.7	10.5	59	7.0015	0	10	10
1784	Win	0	1	1	8.4	10.6	48	15.0013	24	93	117
1785	Win	0	1	1	14.2	17.1	67	22.0028	32	93	125
1787	Win	0	1	2	13.2	16.4	56	11.0014	94	251	345
1788	Win	0	1	2	15.2	18.8	41	11.0014	8	15	23
1789	Sp	0	0	1	13.3	17.3	75	0	3	55	58
1790	Sp	0	0	1	11.7	15.1	97	11.0014	12	45	57
1791	Sp	0	0	1	12.8	15.5	82	8.9981	6	77	83
1792	Sp	0	0	1	15.1	18.2	71	19.0012	2	89	91
1793	Sp	0	0	1	18.9	21.9	50	19.9995	0	2	2
1794	Sp	0	0	2	18.2	22	54	11.0014	4	10	14
1795	Sp	0	0	3	18.6	23.1	50	16.9979	2	6	8
1796	Sp	0	0	1	16.7	18.5	67	27.9993	212	1594	1806
1797	Sp	1	0	1	12.2	15.8	77	22.0028	6	24	30
1798	Sp	1	0	1	8.2	10.5	64	32.9975	1	3	4
1799	Sp	1	0	1	11.3	13.1	69	16.9979	14	25	39
1800	Sp	1	0	1	12.9	15.5	68	19.9995	1	7	8
1801	Sp	1	0	1	13.4	16.7	62	30.0026	12	27	39
1802	Sp	1	0	1	10.5	13.1	80	16.9979	10	147	157
1803	Sp	1	0	2	9.2	9.9	63	22.0028	108	287	395
